0.8772491,-0.5440691,0.7832379,0.18799725,-0.14384104,-0.16411585,0.80673045,-0.10676403,-0.15508866,0.34218952,0.76989156,-0.98644906,1.0,0.96444714,0.58116454,-0.77753896,1.0,-0.5486265,-0.35013694,-0.9999997,-0.999933,-0.101441994,0.6513596,0.8075667,-0.75847197,-0.09349578,-0.8389737,-0.9999936,0.17337817,-0.066352084,0.15215023,0.9247175,0.0897605,-0.74292904,0.007981932,0.99746305,0.2807603,-0.03562935,0.6608553,-0.6410774,0.7923729,0.90997607,-0.63756317,0.30950248,0.4880069,1.0,1.0,-0.9431318,-0.5280975,0.75712657,0.82477385,0.9999987,0.968771,-0.1613687,-0.04510035,-0.15226354,-1.0,0.4043148,-0.37178817,-0.96298933,0.9998402,0.82267284,-0.09405021,-1.0,0.6303446,-0.6080539,-0.41581282,-0.48759967,-0.6575978,-0.83997333,-0.5842606,-1.0,-0.13986613,1.0,-0.99679154,0.021628907,-0.9215808,-0.54611,-0.8132,-0.79444647,0.24514696,-0.2667652,0.075904824,0.55777913,-0.24652399,0.59144735,-0.54467565,0.8791107,-0.9544199,0.90192056,-0.2406159,-0.99999577,-0.065419085,-0.34647638,-0.14064631,-0.9950595,0.99946284,-0.73817027,-0.5087341,-0.07398287
0.9250819,-0.73401546,0.8573294,-0.26596674,-0.0030243206,-0.08393202,0.7731321,-0.38163462,-0.080430485,0.34316778,0.99997854,-0.9999933,0.9999998,0.99856436,0.644121,-0.9999695,0.99999994,-0.5771366,-0.9790361,-0.9999755,-0.98776364,-0.10052194,0.9999989,0.55563104,-0.995975,-0.08567258,-0.24080993,-0.999989,0.009407783,0.051361285,0.49950886,0.99697787,-0.042030744,-0.9143616,-0.17960225,0.9999971,0.10052617,-0.48898277,0.43264002,0.07986067,0.9811086,0.95608914,-0.51034844,0.56577533,0.70517015,1.0,1.0,-0.9625443,-0.23990797,0.896594,0.63318855,0.9999957,0.9999433,-0.20711063,-0.19835304,-0.15701519,-1.0,0.3594799,-0.31670558,-0.9992273,0.99879,0.7188373,0.03522935,-1.0,-0.94184035,-0.5067491,-0.3391197,-0.07856462,-0.27405447,-0.9414004,-0.6423764,-1.0,-0.55674684,1.0,-0.9999979,0.7567949,-0.86274797,-0.8461334,-0.3741842,-0.62996185,0.14089969,-0.4027656,0.09571236,0.9997856,-0.21680714,0.9701617,0.0840507,0.9077536,-0.9999992,0.8786433,-0.9141108,-0.98596203,-0.053259186,-0.91155136,-0.23847152,-0.99999905,0.99767,-0.5713633,-0.19719557,-0.07960664
0.46044415,-0.30220836,0.5433052,-0.29729673,0.0014343691,-0.0010295853,0.10853356,-0.0079219835,-0.39019042,0.11028128,0.37079835,-0.9997658,0.52839375,0.5104515,0.26884294,-0.98964673,0.99997896,-0.11540127,-0.07126047,-0.9975102,-0.37068644,-0.0,0.76307034,0.494621,-0.85574436,-0.12097856,-0.82869583,-0.9979203,0.0022485214,0.058704004,0.27841678,0.82176495,0.010773091,-0.59711033,-0.11161803,0.6280673,0.2737342,-0.034825534,0.69384146,-0.08767099,0.8905837,0.5701788,-0.0,0.20907617,0.22696188,0.9999904,0.655357,-0.27217016,-0.1552418,0.4945099,0.9350855,0.5694861,0.99984854,-0.2985447,-0.0014341443,-0.21978915,-0.48522314,0.2753052,-0.024462823,-0.9986183,0.99094355,0.49113765,0.12627555,-0.68010235,0.16069397,-0.0,-0.06359936,-0.46841788,-0.5183699,-0.9639776,-0.3938785,-0.8201642,0.098129585,0.5792455,-0.9244724,0.61898917,-0.31637082,-0.12179917,-0.87943375,-0.5779896,0.3754681,-0.024891376,0.32688543,0.64037263,-0.048712395,0.4971643,-0.22481859,0.34061968,-0.9676383,0.88156533,-0.61114055,-0.47825104,-0.0101175355,-0.010357741,0.22350134,-0.8559714,0.8885609,-0.8699368,-0.31913787,-0.039617557
0.99893343,-0.95285964,0.40074852,-0.30094093,0.10979747,-0.11140553,0.9979679,-0.9846383,-0.03883521,0.122477636,0.30838504,-0.516934,-0.5408584,0.56426495,0.28198332,-0.98915374,0.17442903,0.12909566,-0.6946647,-0.3804792,0.20474829,-0.20149052,0.9896476,0.12255014,-0.71872056,0.05413683,0.72166425,-0.9150538,-0.27479765,-0.007080437,0.99539423,0.6661916,-0.23527181,-0.94656885,-0.90199083,0.13390614,-0.013417091,-0.9285559,-0.23883355,0.07594296,0.29642594,-0.28344733,-0.7299653,0.24949072,-0.65138245,0.8577793,0.9526348,-0.99338543,-0.22216253,-0.060553785,-0.49228513,0.95913136,0.9004992,0.011213404,-0.32397294,0.9002202,-0.99512124,0.47418895,-0.13682371,-0.5619724,-0.31352937,0.36898288,0.099054754,-0.9851228,-0.93803716,-0.3204481,0.02475705,0.5347278,0.21597256,0.7334706,0.06507399,-0.9999998,-0.02068643,-0.8382806,-0.47026327,0.8580039,-0.5728094,-0.94170153,0.9247232,0.88084894,-0.93751436,-0.44033867,-0.0018193003,0.24452078,-0.11992774,0.65338653,0.85486245,0.00657886,-0.97770816,-0.029655365,-0.99063903,-0.99992704,0.07758709,-0.9582972,0.5789989,-0.41680974,-0.08596996,0.5338832,0.18594192,-0.40918025
0.06449787,0.07410044,0.94183517,0.52247643,-0.21892463,-0.7641203,0.007141841,0.039052404,-0.0,-0.80448854,0.01573276,-0.15242109,0.0019674972,-0.014860397,0.4072525,-0.05661039,0.01006945,-0.8167205,0.3873666,-0.3603247,0.005081468,-0.589062,-0.35681832,-0.33414796,-0.47451764,-0.5483089,-0.029246762,0.7846771,-0.4618638,0.804621,-0.29270524,-0.48566985,-0.90040565,-0.6344146,-0.014301066,-0.11454478,0.43286145,-0.003395653,0.3441821,-0.041304983,0.2565361,-0.7247113,0.0041649244,0.9967404,0.089666605,-0.45359644,0.05744172,0.05235941,-0.84260446,0.16116026,0.18793422,-0.5474965,0.10698495,-0.65185666,-0.0040966948,-0.11236853,-0.4204192,0.7258911,-0.5587056,-0.46286485,-0.5809952,-0.37919015,0.9512041,-0.2872237,0.6930458,-0.53287345,-0.757892,-0.198357,0.55999917,-0.65846944,0.36556527,0.6260099,-0.9918982,0.11794881,-0.30136323,-0.19854563,-0.07616538,0.058993407,-0.8221808,-0.42549223,0.3956805,-0.2567478,0.017534196,-0.3090103,0.7429963,-0.12721927,-0.25968012,0.513194,-0.10477435,-0.42952207,0.13321225,-0.020696623,-0.45870113,0.094018586,-0.43570232,0.9238417,0.07779408,-0.3391239,-0.28425997,-0.7039728
0.7151506,-0.67406744,0.50664335,-0.12834936,0.008381437,-0.0034379351,0.63228977,-0.33282363,-0.0066050813,0.039704915,0.99554074,-0.9932444,0.70956236,0.85774076,0.23634073,-0.99908525,0.9999988,-0.094473176,-0.4226151,-0.99999785,-0.6182714,-0.07280074,0.90546846,0.36462903,-0.8446149,0.009614602,0.2667832,-0.999862,0.009056812,-0.0012146893,0.4978592,0.8785734,0.0458771,-0.7900504,-0.4375756,0.7787238,-0.02532116,-0.2668477,0.13416289,0.1520603,0.77878875,0.77343243,-0.12039417,0.124531195,-0.50811464,1.0,0.7466572,-0.52794164,-0.027321853,0.29184896,-0.04348012,0.6468385,0.9962925,-0.060548674,-0.07819598,0.76906276,-0.6599616,0.25142384,-0.044436317,-0.9819739,0.99907756,0.31321704,0.04169029,-0.7266656,-0.4347976,-0.1402755,-0.091444306,0.46226236,0.09800611,-0.295298,-0.37418735,-0.866549,-0.003244193,0.7569641,-0.85425895,0.9187654,-0.59820616,-0.4860782,0.9840968,0.20584394,-0.6469801,-0.13843325,0.14481312,0.9010178,-0.1573085,0.87401044,0.47761333,0.2778101,-0.99916345,0.24309982,-0.64715165,-0.77287877,0.015858129,-0.38357612,-0.15735579,-0.8249275,0.9973597,-0.20465694,-0.12380535,-0.014418967
-0.23316978,-0.40597853,0.02647038,-0.0755399,0.09261019,-0.35647708,0.9402873,0.25079238,-0.7163806,0.65336007,-0.11584781,0.40951136,0.78714293,0.9730168,0.7743725,0.75158244,0.40816358,0.28023815,-0.5435704,0.2155524,-0.8183501,-0.074428685,-0.77531517,0.98949367,0.16279773,0.132256,-0.7238615,0.5418997,0.21233156,-0.017377503,0.88927037,0.5728641,0.3233961,-0.44366544,-0.898714,0.6622794,0.18257394,0.1645338,0.20266947,-0.69405776,0.052007,0.6084416,-0.55261517,-0.14883979,-0.5193179,0.1892808,-0.95856863,0.64722633,0.16912217,0.35362017,-0.24660103,0.3904703,-0.07294681,-0.13776991,-0.33291093,0.75026995,-0.46200687,0.058650274,-0.2648855,0.7437817,0.75629276,0.9469485,-0.072248034,-0.543725,-0.10722386,-0.7805701,-0.110427864,0.36441934,-0.45867142,0.3750648,-0.3725375,0.64698845,0.48332426,-0.1644428,-0.5920875,0.96886206,-0.6465817,0.14378174,-0.2362511,-0.46535507,0.32684228,-0.055626158,0.93684846,0.19195506,-0.15533403,0.34202042,-0.29077297,0.038741335,0.1727497,0.4496415,-0.32510018,-0.94978464,0.056381077,0.053928573,0.5894734,-0.39997426,0.3438034,-0.22166985,-0.8363985,-0.26983997
0.046759646,0.10877262,0.9999998,0.6508527,-0.21831739,-0.9641575,0.67724,-0.007291102,-0.51396096,-0.9998723,-0.21578535,-0.4509822,-0.081382476,0.1614966,0.96940804,-0.19066852,-0.11180899,-0.94658923,0.7377854,-0.032737233,0.0038505753,-0.7456271,-0.970714,-0.7273432,-0.6717367,-0.8965871,0.122390926,0.9998501,-0.893492,0.9962729,-0.45747697,-0.8357446,-0.9825269,-0.897328,-0.030418115,-0.049288474,0.9999987,0.038570363,0.7153227,0.017270314,0.22236271,-0.9951627,-0.010634036,0.9931242,-0.076604724,-0.88444334,0.1347602,0.16256349,-0.9973029,0.42159918,0.54997873,-0.682417,0.10642561,-0.996091,0.01064822,-0.71554154,-0.74666935,0.9898701,-0.8755466,-0.5965807,-0.9640343,-0.99904037,0.99334556,-0.9691328,0.9542185,-0.99991393,-0.9969668,-0.8278988,0.9915813,-0.97835827,0.7675382,0.9999907,-0.97964567,-0.27632836,-0.77085793,-0.45387778,-0.61937505,0.120165326,-0.89270794,-0.60040736,0.8521358,-0.7049343,0.97553396,-0.3408641,0.99993724,-0.13972785,-0.70665467,0.9729724,0.0012135002,-0.97114944,-0.673678,-0.40633595,-0.92105407,-0.09669771,-0.66588604,0.96503997,0.013642353,-0.6099938,-0.7927185,-0.999099
0.05686688,-0.35187304,1.0,0.18942553,-0.07007492,-0.6376704,0.7356036,0.002212339,-0.5669838,-0.9998884,-0.06595427,-0.7797946,-0.15691343,0.23230307,0.9058036,-0.28290486,0.05772202,-0.920025,0.99750674,-0.95007193,0.003804189,-0.72349596,-0.9965463,-0.85150194,-0.87129456,-0.83786666,0.4498458,0.9999903,-0.55547327,0.9744671,-0.12291108,-0.84990746,-0.99278015,-0.8774773,-0.0301104,0.208287,0.99999356,-0.019048003,0.39649934,0.04555141,0.8058938,-0.9999985,-0.021535143,0.99125385,-0.29328614,-0.6209054,0.49984646,0.07538084,-0.9984597,0.36086258,0.8597153,0.48695144,-0.53217965,-0.9987344,-0.010569184,-0.7028542,-0.8858066,0.9931476,-0.5529903,-0.99775,-0.9832904,-0.99874216,0.9996739,-0.9997986,0.9989771,-0.9998028,-0.8678078,-0.65567726,0.60580826,-0.9559954,0.23907709,0.9999961,-0.95197904,-0.45789072,-0.9511057,-0.16595079,-0.78182685,0.19277506,-0.96918917,0.40996763,0.83855253,-0.5569558,0.99262506,-0.3724761,0.99999905,0.036107227,-0.9280814,0.99692035,-0.31252658,-0.9934398,-0.6604452,-0.47298792,-0.8164224,-0.3014518,-0.50010306,0.8960263,-0.010595901,0.13557145,-0.83576953,-0.99998796
0.07821287,-0.73109525,0.98162055,0.789827,-0.30647796,-0.99332577,0.87636614,0.07354508,-0.64741826,-1.0,0.9502188,-0.6246504,0.90612197,0.7468847,0.94580233,0.70018345,0.5332645,-0.9940166,0.2738948,-0.9743076,-0.61278856,-0.6413291,-0.8892797,-0.9859196,-0.9432496,-0.61425227,-0.5068118,0.99999297,0.016758425,0.29422292,-0.25628597,-0.9030586,0.18286294,-0.93862945,-0.0731386,0.9578424,0.9999638,-0.022710105,0.27155164,-0.50646156,0.3104416,0.6006638,-0.047991898,0.4556622,-0.6865769,0.9265271,0.7777593,0.33340928,-0.07770719,0.5243519,0.33548895,0.03564781,-0.27162603,-0.40903813,-0.009642163,0.34641132,-0.77949005,0.5240386,-0.5045395,0.022752946,0.5991818,-1.0,0.15149847,-0.8746449,0.9783728,-1.0,-0.9996399,0.27224073,0.99999994,-0.885821,-0.43534663,1.0,-0.87361777,0.73185676,-0.99672794,-0.4213653,-0.61744887,0.023658583,0.52217585,0.058996756,0.026904881,-0.47112936,1.0,0.9322248,0.95617986,0.3590915,-0.84462726,0.99880683,0.5778747,-0.99999785,0.002091166,-0.50469124,-0.79606766,0.3591903,-0.7664534,-0.082209915,0.8318674,0.33264387,-0.9803136,-0.3798087
